ID,ALAND,AWATER,npp_p_to12,npp_pco12c,Tot_area,Per_land,NPP_P_mod
SOUTH CAROLINA_MARION,1267172614,12712773,8470.343018,13,1279885387,99.006726,6.581016
SOUTH CAROLINA_MARLBORO,1242867241,14489019,7187.808716,11,1257356260,98.84766,6.610548
SOUTH CAROLINA_MCCORMICK,930140100,89979830,5923.323853,9,1020119930,91.179485,7.218149
SOUTH CAROLINA_NEWBERRY,1631805739,44657734,10724.5556,17,1676463473,97.336194,6.481209
SOUTH CAROLINA_OCONEE,1622673901,122222250,14387.65082,21,1744896151,92.995443,7.36731
SOUTH CAROLINA_ORANGEBURG,2865422661,55784298,19870.76111,32,2921206959,98.090368,6.331904
SOUTH CAROLINA_PICKENS,1287165247,40505290,8242.716003,12,1327670537,96.949146,7.085086
SOUTH CAROLINA_RICHLAND,1961464846,37842441,12386.13483,20,1999307287,98.107222,6.31255
SOUTH CAROLINA_SALUDA,1173136866,23197889,6995.27832,11,1196334755,98.06092,6.485095
SOUTH CAROLINA_SPARTANBURG,2092048331,29186811,13522.26569,21,2121235142,98.624065,6.529009
SOUTH CAROLINA_SUMTER,1722533207,44058465,11125.66101,18,1766591672,97.506019,6.339017
SOUTH CAROLINA_UNION,1331696510,4805060,7471.591003,12,1336501570,99.640475,6.248792
SOUTH CAROLINA_WILLIAMSBURG,2419477548,7461492,16458.35767,26,2426939040,99.692555,6.349659
SOUTH CAROLINA_YORK,1762934643,39245842,10732.57776,18,1802180485,97.822313,6.095279
SOUTH DAKOTA_AURORA,1834902865,11201379,10914.07794,20,1846104244,99.393242,5.490352
SOUTH DAKOTA_BEADLE,3260040834,15805388,19230.99817,35,3275846222,99.517517,5.52121
SOUTH DAKOTA_BENNETT,3068207886,15044356,14420.74173,31,3083252242,99.512062,4.674662
SOUTH DAKOTA_BON HOMME,1459586264,46799495,9893.265137,17,1506385759,96.89326,6.006164
SOUTH DAKOTA_BROOKINGS,2051856894,32918643,15523.78192,24,2084775537,98.420998,6.572015
SOUTH DAKOTA_BROWN,4436728163,46414613,27393.49316,44,4483142776,98.964686,6.290925
SOUTH DAKOTA_BRULE,2116643978,75721265,11000.31558,21,2192365243,96.546138,5.42564
SOUTH DAKOTA_BUFFALO,1220933807,42362357,6839.849731,13,1263296164,96.64668,5.443977
SOUTH DAKOTA_BUTTE,5827518214,42730886,30494.03784,64,5870249100,99.272077,4.799631
SOUTH DAKOTA_CAMPBELL,1900214169,96243697,12805.28998,23,1996457866,95.179277,5.849506
SOUTH DAKOTA_CHARLES MIX,2842481185,136616766,19372.38751,35,2979097951,95.414157,5.800992
SOUTH DAKOTA_CLARK,2480181884,25627353,16334.01404,27,2505809237,98.977282,6.112145
SOUTH DAKOTA_CLAY,1067154439,13955927,8779.19458,14,1081110366,98.709112,6.353141
SOUTH DAKOTA_CODINGTON,1780837047,76608859,12548.58252,20,1857445906,95.875581,6.544202
SOUTH DAKOTA_CORSON,6396478457,155287098,34539.18552,70,6551765555,97.629843,5.053956
SOUTH DAKOTA_CUSTER,4032473656,5481083,19005.37659,42,4037954739,99.864261,4.53124
SOUTH DAKOTA_DAVISON,1128284964,3404556,6789.71167,12,1131689520,99.699162,5.675166
SOUTH DAKOTA_DAY,2663788603,162128327,18560.14948,30,2825916930,94.262806,6.563264
SOUTH DAKOTA_DEUEL,1612885709,35935421,12903.56067,20,1648821130,97.820539,6.595527
SOUTH DAKOTA_DEWEY,5963417247,369819604,32128.54202,66,6333236851,94.160654,5.169846
SOUTH DAKOTA_DOUGLAS,1118358762,4832944,7848.629333,14,1123191706,99.569713,5.630391
SOUTH DAKOTA_EDMUNDS,2916276415,64969684,17591.47876,30,2981246099,97.820721,5.994462
SOUTH DAKOTA_FALL RIVER,4506292097,24021148,20485.45563,48,4530313245,99.469768,4.290553
SOUTH DAKOTA_FAULK,2542569585,62678930,15699.2652,28,2605248515,97.594129,5.7451
SOUTH DAKOTA_GRANT,1764937242,15765681,13763.93213,22,1780702923,99.114637,6.312219
SOUTH DAKOTA_GREGORY,2628707453,99900775,15019.39166,28,2728608228,96.338764,5.567923
SOUTH DAKOTA_HAAKON,4689279880,42452623,22924.17639,53,4731732503,99.10281,4.364474
SOUTH DAKOTA_HAMLIN,1313016440,80582145,9442.021362,15,1393598585,94.217693,6.680997
SOUTH DAKOTA_HAND,3720905364,9241424,21357.86023,40,3730146788,99.75225,5.352726
SOUTH DAKOTA_HANSON,1125574352,1991676,7618.996216,13,1127566028,99.823365,5.871137
SOUTH DAKOTA_HARDING,6919333233,16954253,35053.60333,74,6936287486,99.755572,4.74858
SOUTH DAKOTA_HUGHES,1920546202,153323261,10503.94763,20,2073869463,92.606899,5.671255
SOUTH DAKOTA_HUTCHINSON,2105694681,3644221,11187.8316,19,2109338902,99.827234,5.898523
SOUTH DAKOTA_HYDE,2229019817,14541547,12494.43298,23,2243561364,99.351854,5.467801
SOUTH DAKOTA_JACKSON,4827433523,19106096,21492.23007,48,4846539619,99.605779,4.495269
SOUTH DAKOTA_JERAULD,1362677263,16727973,8041.160522,15,1379405236,98.787305,5.426582
SOUTH DAKOTA_JONES,2511438721,3147179,12900.55234,26,2514585900,99.874843,4.967969
SOUTH DAKOTA_KINGSBURY,2155483578,81655106,13998.57855,23,2237138684,96.35002,6.316904
SOUTH DAKOTA_LAKE,1457881926,31781017,9973.485779,16,1489662943,97.866563,6.369314
SOUTH DAKOTA_LAWRENCE,2072127357,667509,11099.58914,22,2072794866,99.967797,5.046893
SOUTH DAKOTA_LINCOLN,1495182122,1179561,7677.157349,12,1496361683,99.921171,6.402678
SOUTH DAKOTA_LYMAN,4253139889,167659049,25146.29987,49,4420798938,96.207494,5.334198
SOUTH DAKOTA_MARSHALL,2170724143,124586482,14738.61762,24,2295310625,94.57213,6.493552
SOUTH DAKOTA_MCCOOK,1487184878,6895716,9729.814514,16,1494080594,99.538464,6.109331
SOUTH DAKOTA_MCPHERSON,2943892840,38569612,18110.91162,30,2982462452,98.706786,6.116064
SOUTH DAKOTA_MEADE,8989677189,30742155,44697.1796,96,9020419344,99.659194,4.671878
SOUTH DAKOTA_MELLETTE,3385957222,9219640,17414.99371,35,3395176862,99.728449,4.989261
SOUTH DAKOTA_MINER,1476734131,4537900,9562.353149,16,1481272031,99.693648,5.994836
SOUTH DAKOTA_MINNEHAHA,2089691755,18198481,15323.22907,24,2107890236,99.136649,6.440281
SOUTH DAKOTA_MOODY,1345196858,3679400,10390.6355,16,1348876258,99.727225,6.51191
SOUTH DAKOTA_OGLALA LAKOTA,5422402161,7126155,26384.71323,59,5429528316,99.868752,4.477862
SOUTH DAKOTA_PENNINGTON,7191788460,19926710,35828.73966,78,7211715170,99.72369,4.606155
SOUTH DAKOTA_PERKINS,7434457143,50539948,35282.23346,75,7484997091,99.324783,4.736278
SOUTH DAKOTA_POTTER,2230336531,97171992,11773.44592,22,2327508523,95.825064,5.584725
SOUTH DAKOTA_ROBERTS,2851702828,89947544,20203.67865,33,2941650372,96.942276,6.315435
SOUTH DAKOTA_SANBORN,1474346388,3115012,7851.638184,14,1477461400,99.789165,5.620162
SOUTH DAKOTA_SPINK,3894077295,16131734,23114.7016,40,3910209029,99.587446,5.802614
SOUTH DAKOTA_STANLEY,3741060733,188383657,19545.86581,41,3929444390,95.205845,5.007344
SOUTH DAKOTA_SULLY,2607399720,164386962,13937.40976,27,2771786682,94.069278,5.487449
SOUTH DAKOTA_TODD,3596445667,5854544,17079.06778,34,3602300211,99.837478,5.031432
SOUTH DAKOTA_TRIPP,4176247415,13272783,23508.78738,46,4189520198,99.683191,5.126848
SOUTH DAKOTA_TURNER,1598188442,1636386,8683.931946,14,1599824828,99.897715,6.20916
SOUTH DAKOTA_UNION,1193354526,16502840,7062.463135,11,1209857366,98.635968,6.509209
SOUTH DAKOTA_WALWORTH,1835374267,93215243,11437.52005,21,1928589510,95.166662,5.723053
SOUTH DAKOTA_YANKTON,1349873585,28676615,10331.47235,17,1378550200,97.919799,6.206443
SOUTH DAKOTA_ZIEBACH,5079588972,24212302,22944.23132,51,5103801274,99.525603,4.520313
TENNESSEE_ANDERSON,873352567,19665032,5735.807251,9,893017599,97.797912,6.516621
TENNESSEE_BEDFORD,1226719779,2980755,8749.111755,14,1229700534,99.757603,6.264551
TENNESSEE_BENTON,1021248370,108583505,7518.720764,12,1129831875,90.38941,6.931786
TENNESSEE_BLEDSOE,1052644812,829344,7145.692627,11,1053474156,99.921275,6.501202
TENNESSEE_BLOUNT,1447336318,20159163,9544.30304,15,1467495481,98.626288,6.451494
TENNESSEE_BRADLEY,851489145,6959141,5959.423279,9,858448286,99.189335,6.675699
TENNESSEE_CAMPBELL,1243685300,46425148,9049.940369,14,1290110448,96.401459,6.705545
TENNESSEE_CANNON,687992430,156144,4996.770508,8,688148574,99.97731,6.247381
TENNESSEE_CARROLL,1547925981,6308712,11184.82385,18,1554234693,99.594095,6.239116
TENNESSEE_CARTER,883854966,16670131,6119.865723,9,900525097,98.148843,6.928101
TENNESSEE_CHEATHAM,783535609,11821692,5913.297119,10,795357301,98.513663,6.002515
TENNESSEE_CHESTER,740053453,575590,5047.911499,8,740629043,99.922284,6.314797
TENNESSEE_CLAIBORNE,1125609180,18062632,7806.51355,12,1143671812,98.420646,6.60982
TENNESSEE_CLAY,612626856,59070611,4405.140198,7,671697467,91.205771,6.899846
TENNESSEE_COCKE,1129584564,17932684,6510.943298,10,1147517248,98.437262,6.614308
TENNESSEE_COFFEE,1111010383,14479480,9504.192505,15,1125489863,98.713495,6.418705
TENNESSEE_CROCKETT,687714853,545783,4948.637939,8,688260636,99.920701,6.190707
TENNESSEE_CUMBERLAND,1764645664,9027907,11596.95929,18,1773673571,99.491005,6.475716
TENNESSEE_DAVIDSON,1303934398,56688607,7730.303955,13,1360623005,95.833629,6.204907
TENNESSEE_DE KALB,864739794,28502982,6272.285706,10,893242776,96.809044,6.49353
TENNESSEE_DECATUR,788430955,63639368,6286.324524,10,852070323,92.531207,6.778563
TENNESSEE_DICKSON,1268830627,3682667,7803.506042,13,1272513294,99.710599,6.020119
TENNESSEE_DYER,1326983955,36731277,9207.374817,15,1363715232,97.306529,6.308158
TENNESSEE_FAYETTE,1825359642,3774635,10179.05249,16,1829134277,99.793638,6.375064
TENNESSEE_FENTRESS,1291416706,809941,8998.799255,14,1292226647,99.937322,6.431745
TENNESSEE_FRANKLIN,1436135352,55052951,10495.92542,16,1491188303,96.308115,6.811423
TENNESSEE_GIBSON,1561102696,2345196,9794.993652,16,1563447892,99.849998,6.131068
TENNESSEE_GILES,1582304830,642572,9501.184265,15,1582947402,99.959407,6.336695
TENNESSEE_GRAINGER,726715762,56600343,5772.909424,9,783316105,92.774265,6.913926
TENNESSEE_GREENE,1611409740,5099752,10538.04163,16,1616509492,99.684521,6.60712
TENNESSEE_GRUNDY,933545817,1755421,5859.147034,9,935301238,99.812315,6.522405
TENNESSEE_HAMBLEN,417477308,37851130,2563.063599,4,455328438,91.687071,6.988618
TENNESSEE_HAMILTON,1404722581,86573147,11827.59534,18,1491295728,94.19477,6.97585
TENNESSEE_HANCOCK,575816109,2988718,3916.794189,6,578804827,99.48364,6.561873
TENNESSEE_HARDEMAN,1729446895,6831666,12350.03534,19,1736278561,99.606534,6.525695
TENNESSEE_HARDIN,1495273054,49117375,9691.709229,15,1544390429,96.819627,6.673378
TENNESSEE_HAWKINS,1261465131,32544793,9790.982666,15,1294009924,97.484966,6.695721
TENNESSEE_HAYWOOD,1380741545,2472509,9357.789124,15,1383214054,99.821249,6.249697
TENNESSEE_HENDERSON,1346816748,15219341,10009.58539,16,1362036089,98.882604,6.326685
TENNESSEE_HENRY,1455320363,81582234,10535.03351,17,1536902597,94.691776,6.544474
TENNESSEE_HICKMAN,1586324709,373710,10383.61585,17,1586698419,99.976447,6.109448
TENNESSEE_HOUSTON,518758194,17303404,3074.472839,5,536061598,96.772124,6.354046
TENNESSEE_HUMPHREYS,1374668729,67184110,9257.512695,15,1441852839,95.340432,6.473303
TENNESSEE_JACKSON,799341509,28223942,5007.800964,8,827565451,96.589521,6.480777
TENNESSEE_JEFFERSON,712435058,101640420,5694.69397,9,814075478,87.51462,7.230149
TENNESSEE_JOHNSON,772956182,11007739,5395.870422,8,783963921,98.595887,6.840892
TENNESSEE_KNOX,1316558817,45571867,9433.999084,15,1362130684,96.654369,6.507034
TENNESSEE_LAKE,429381243,72799687,4272.775269,7,502180930,85.503295,7.138865
TENNESSEE_LAUDERDALE,1222389174,92231153,8560.592224,14,1314620327,92.984198,6.576073
TENNESSEE_LAWRENCE,1598359112,2218403,11509.71948,18,1600577515,99.8614,6.403163
TENNESSEE_LEWIS,730614737,1024940,5570.351501,9,731639677,99.859912,6.197962
TENNESSEE_LINCOLN,1477179212,971039,9678.673218,15,1478150251,99.934307,6.45669
TENNESSEE_LOUDON,593811362,46869993,4460.292175,7,640681355,92.684352,6.874781
TENNESSEE_MACON,795498353,246690,4885.463989,8,795745043,99.968999,6.108724
TENNESSEE_MADISON,1443073936,3757608,8766.158508,14,1446831544,99.740287,6.277846
TENNESSEE_MARION,1290472802,36484703,7955.925598,12,1326957505,97.2505,6.817382
TENNESSEE_MARSHALL,972442320,1801922,6257.244324,10,974244242,99.815044,6.268839
TENNESSEE_MAURY,1588022042,6318294,10447.79291,17,1594340336,99.603705,6.170213
TENNESSEE_MCMINN,1113997270,5340568,8419.202271,13,1119337838,99.522881,6.507357
TENNESSEE_MCNAIRY,1457753398,1994997,11665.14764,18,1459748395,99.863333,6.489507
TENNESSEE_MEIGS,505397665,55976973,3852.617493,6,561374638,90.028589,7.132211
TENNESSEE_MONROE,1646657184,43535001,11718.29413,18,1690192185,97.424257,6.682282
TENNESSEE_MONTGOMERY,1396430597,12079963,9653.604187,16,1408510560,99.142359,6.085696
TENNESSEE_MOORE,334684848,3093435,1913.272644,3,337778283,99.084182,6.436522
TENNESSEE_MORGAN,1352439675,823018,9650.59552,15,1353262693,99.939183,6.437646
TENNESSEE_OBION,1411148390,27448903,8448.282532,14,1438597293,98.091968,6.151867
TENNESSEE_OVERTON,1122721528,3492728,7636.044067,12,1126214256,99.68987,6.383166
TENNESSEE_PERRY,1074228439,20992254,6242.202759,10,1095220693,98.083285,6.364186
TENNESSEE_PICKETT,422113138,29822845,1913.272827,3,451935983,93.401091,6.82816
TENNESSEE_POLK,1125622729,19906886,8069.237915,12,1145529615,98.262211,6.843287
TENNESSEE_PUTNAM,1038860580,3777708,7636.044067,12,1042638288,99.637678,6.38651
TENNESSEE_RHEA,816838004,54448370,4513.438293,7,871286374,93.750807,6.877561
TENNESSEE_ROANE,934357847,88627625,7656.099731,12,1022985472,91.336375,6.98526
TENNESSEE_ROBERTSON,1233648335,457701,7635.041565,13,1234106036,99.962912,5.875288
TENNESSEE_RUTHERFORD,1603892757,12406559,10418.71271,17,1616299316,99.23241,6.176061
TENNESSEE_SCOTT,1378652164,2418741,9054.954407,14,1381070905,99.824865,6.479172
TENNESSEE_SEQUATCHIE,688550851,498315,5236.430908,8,689049166,99.927681,6.550276
TENNESSEE_SEVIER,1534538395,13489379,10203.11877,16,1548027774,99.128609,6.433006
TENNESSEE_SHELBY,1977610549,55611160,14195.12018,23,2033221709,97.264875,6.345344
TENNESSEE_SMITH,814020539,28690306,5554.307007,9,842710845,96.595474,6.388966
TENNESSEE_STEWART,1190814525,86082696,8690.951294,14,1276897221,93.258448,6.656579
TENNESSEE_SULLIVAN,1070743305,42190911,6714.504456,10,1112934216,96.209038,6.979079
TENNESSEE_SUMNER,1371288348,35636509,8900.528931,15,1406924857,97.467064,6.087888
TENNESSEE_TIPTON,1187273255,38603140,8538.531189,14,1225876395,96.850976,6.297253
TENNESSEE_TROUSDALE,296143584,5960709,1828.037842,3,302104293,98.026937,6.216107
TENNESSEE_UNICOI,481902940,825726,2711.472473,4,482728666,99.828946,6.790296
TENNESSEE_UNION,579064833,61018260,3858.63385,6,640083093,90.467135,7.108721
TENNESSEE_VAN BUREN,708142417,2893456,4547.53241,7,711035873,99.593065,6.523019
TENNESSEE_WARREN,1120619143,3524884,6393.620117,10,1124144027,99.686438,6.413731
TENNESSEE_WASHINGTON,845605992,8635316,7385.35321,11,854241308,98.989125,6.78252
TENNESSEE_WAYNE,1901333915,4023436,12192.6015,19,1905357351,99.788836,6.430738
TENNESSEE_WEAKLEY,1503107848,3707114,9143.19751,15,1506814962,99.753977,6.110498
TENNESSEE_WHITE,975592111,7113369,6418.689087,10,982705480,99.276144,6.46549
TENNESSEE_WILLIAMSON,1509623740,3001210,8425.219299,14,1512624950,99.801589,6.029978
TENNESSEE_WILSON,1479110611,32072445,9706.750732,16,1511183056,97.87766,6.198268
TEXAS_ANDERSON,2752201306,39808595,19876.77808,31,2792009901,98.574196,6.504607
TEXAS_ANDREWS,3886850260,957039,7540.78157,43,3887807299,99.975384,1.754102
TEXAS_ANGELINA,2066264544,173315133,13786.99518,21,2239579677,92.261265,7.115918
TEXAS_ARANSAS,652856775,714538201,2147.919495,4,1367394976,47.744564,11.246932
TEXAS_ARCHER,2339508173,57767712,15829.62439,25,2397275885,97.590277,6.488197
TEXAS_ARMSTRONG,2354581674,12219583,12543.56839,25,2366801257,99.483709,5.043466
TEXAS_ATASCOSA,3158596631,4995711,22215.22272,37,3163592342,99.842087,6.01361
TEXAS_AUSTIN,1674405698,25606399,10079.77856,17,1700012097,98.493752,6.019957
TEXAS_BAILEY,2141847187,1775275,8383.102722,23,2143622462,99.917183,3.647848
TEXAS_BANDERA,2048666866,17288358,10716.5332,20,2065955224,99.163178,5.403484
TEXAS_BASTROP,2300439612,19009781,15501.72083,26,2319449393,99.180418,6.011469
TEXAS_BAYLOR,2246764582,86991035,15706.28473,25,2333755617,96.272487,6.525763
TEXAS_BEE,2279809490,246409,14110.88806,26,2280055899,99.989193,5.427851
TEXAS_BELL,2723084632,94398906,17223.46539,30,2817483538,96.649531,5.940179
TEXAS_BEXAR,3212379601,40835789,23819.6438,37,3253215390,98.744756,6.519578
TEXAS_BLANCO,1836953627,10813162,10804.77679,18,1847766789,99.414798,6.037988
TEXAS_BORDEN,2324366073,22297606,7079.509933,25,2346663679,99.049817,2.858969
TEXAS_BOSQUE,2545908140,50666115,16241.76001,28,2596574255,98.048732,5.916067
TEXAS_BOWIE,2292144474,98320132,16088.33759,26,2390464606,95.886986,6.453245
TEXAS_BRAZORIA,3530854236,635436253,20942.71539,36,4166290489,84.748153,6.864363
TEXAS_BRAZOS,1518090963,13210254,9435.001709,16,1531301217,99.137318,5.948232
TEXAS_BREWSTER,16015869882,22063884,22149.04008,166,16037933766,99.862427,1.336118
TEXAS_BRISCOE,2330991073,4068657,13889.27728,25,2335059730,99.825758,5.565408
TEXAS_BROOKS,2443277014,741627,12079.28928,30,2444018641,99.969655,4.027652
TEXAS_BROWN,2446120247,32375524,16838.40424,28,2478495771,98.693743,6.09331
TEXAS_BURLESON,1706888861,46046458,10127.91065,17,1752935319,97.37318,6.11168
TEXAS_BURNET,2575162935,69894208,13399.92877,24,2645057143,97.357554,5.734844
TEXAS_CALDWELL,1412165279,4958570,9865.187195,15,1417123849,99.650096,6.599885
TEXAS_CALHOUN,1312707005,1361884774,5467.06665,10,2674591779,49.080649,11.138945
TEXAS_CALLAHAN,2329363239,4898783,13246.50604,25,2334262022,99.790136,5.309746
TEXAS_CAMERON,2309341040,996596429,9160.244629,23,3305937469,69.854347,5.701456
TEXAS_CAMP,507242994,19128743,3961.918579,6,526371737,96.365925,6.852212
TEXAS_CARSON,2383397227,10026604,11050.45367,25,2393423831,99.581077,4.438777
TEXAS_CASS,2426730190,60494083,18210.18549,29,2487224273,97.567807,6.435908
TEXAS_CASTRO,2316600395,12557414,11060.48129,25,2329157809,99.46086,4.448174
TEXAS_CHAMBERS,1546618329,709745142,9037.907349,15,2256363471,68.544734,8.794317
TEXAS_CHEROKEE,2727141730,23873001,20391.19537,31,2751014731,99.132211,6.635386
TEXAS_CHILDRESS,1803954627,44560655,11189.83801,20,1848515282,97.589381,5.733123
TEXAS_CLAY,2819870186,72508536,20212.70361,36,2892378722,97.493118,5.759012
TEXAS_COCHRAN,2007453828,229068,7415.436127,21,2007682896,99.98859,3.531563
TEXAS_COKE,2361153195,42331832,7333.209503,20,2403485027,98.238731,3.732341
TEXAS_COLEMAN,3270933226,47963343,18783.76593,36,3318896569,98.554841,5.294223
TEXAS_COLLIN,2179221397,115892956,12339.00452,22,2295114353,94.95045,5.906911
TEXAS_COLLINGSWORTH,2378749928,2279194,13204.38959,25,2381029122,99.904277,5.286817
TEXAS_COLORADO,2487129887,34703995,16500.4729,28,2521833882,98.623859,5.975254
TEXAS_COMAL,1449162144,39775861,8878.468079,13,1488938005,97.328575,7.017046
TEXAS_COMANCHE,2428768921,25719485,15932.90918,25,2454488406,98.952145,6.440652
TEXAS_CONCHO,2547914005,25740025,10517.98621,24,2573654030,98.999865,4.426768
TEXAS_COOKE,2265770199,61339004,11785.47986,20,2327109203,97.364154,6.052268
TEXAS_CORYELL,2725181904,11798688,16272.84564,29,2736980592,99.568916,5.63562
TEXAS_COTTLE,2332448739,2723997,14158.0174,25,2335172736,99.883349,5.669821
TEXAS_CRANE,2033319695,1695980,3119.597305,21,2035015675,99.91666,1.486762
TEXAS_CROCKETT,7270935061,53329,17333.76994,79,7270988390,99.999267,2.194164
TEXAS_CROSBY,2331503429,3873557,11258.02573,25,2335376986,99.834136,4.510692
TEXAS_CULBERSON,9873439554,556134,10545.06111,107,9873995688,99.994368,0.985575
TEXAS_DALLAM,3893095083,5180577,14348.54276,40,3898275660,99.867106,3.591909
TEXAS_DALLAS,2259439988,93869577,14036.68329,25,2353309565,96.011167,5.847938
TEXAS_DAWSON,2331781561,4720730,6197.0784,25,2336502291,99.797957,2.48385
TEXAS_DE WITT,3876750566,3926557,16960.74179,40,3880677123,99.898818,6.099503
TEXAS_DEAF SMITH,665192113,54648180,3761.365906,6,719840293,92.408291,4.588534
TEXAS_DELTA,2278094573,189918349,12649.86176,22,2468012922,92.304807,6.791567
TEXAS_DENTON,2354237927,3919919,15842.66071,26,2358157846,99.833772,5.759511
TEXAS_DICKENS,2335454676,9057848,11433.50931,23,2344512524,99.613658,4.990371
TEXAS_DIMMIT,3441795367,14576535,12381.12094,35,3456371902,99.578271,3.552445
TEXAS_DONLEY,2400676101,15901856,13321.71307,25,2416577957,99.341968,5.363982
TEXAS_DUVAL,4645084675,5478267,23030.46921,49,4650562942,99.882202,4.705639
TEXAS_EASTLAND,2399644792,14002299,16824.36639,28,2413647091,99.41987,6.043764
TEXAS_ECTOR,2325322369,10375045,3413.406975,23,2335697414,99.555805,1.490712
TEXAS_EDWARDS,5485259735,5199798,23061.55493,58,5490459533,99.905294,3.979899
TEXAS_EL PASO,2624297650,5293002,2506.908821,27,2629590652,99.798714,0.930357
TEXAS_ELLIS,2423348506,41667181,16261.8158,28,2465015687,98.309659,5.907651
TEXAS_ERATH,2805417368,17169065,17824.12134,29,2822586433,99.391726,6.183864
TEXAS_FALLS,1982545002,21693803,12429.25391,21,2004238805,98.917604,5.983457
TEXAS_FANNIN,2307251018,20847065,14863.96362,24,2328098083,99.104545,6.249278
TEXAS_FAYETTE,2460316895,25574677,14792.76782,25,2485891572,98.971207,5.978615
TEXAS_FISHER,2328272102,7258480,10590.1853,25,2335530582,99.689215,4.24928
TEXAS_FLOYD,2569637283,983737,12968.74057,25,2570621020,99.961732,5.189482
TEXAS_FOARD,1824378631,8514741,12670.91882,22,1832893372,99.535448,5.786389
TEXAS_FORT BEND,2231956074,61062478,14799.78662,25,2293018552,97.337026,6.081873
TEXAS_FRANKLIN,736570305,26874741,5869.174805,9,763445046,96.479807,6.759244
TEXAS_FREESTONE,2273311879,36936952,15689.23792,25,2310248831,98.40117,6.377663
TEXAS_FRIO,2935753506,2193622,14440.79694,32,2937947128,99.925335,4.516121
TEXAS_GAINES,3891105258,1262946,9227.429565,40,3892368204,99.967553,2.307606
TEXAS_GALVESTON,981349683,1281775597,3516.691589,6,2263125280,43.362588,13.557907
TEXAS_GARZA,2313930832,7215531,8568.614197,23,2321146363,99.689139,3.737102
TEXAS_GILLESPIE,2740729668,9002241,18344.55542,33,2749731909,99.672614,5.577215
TEXAS_GLASSCOCK,2331552974,2245302,4948.637848,24,2333798276,99.903792,2.063918
TEXAS_GOLIAD,2206698610,19050015,12336.99933,22,2225748625,99.144108,5.656137
TEXAS_GONZALES,2762704862,8204087,19086.60028,29,2770908949,99.703921,6.601131
TEXAS_GRAY,2398261679,8700790,12058.23096,25,2406962469,99.638516,4.840791
TEXAS_GRAYSON,2416026291,120082118,18736.63599,32,2536108409,95.265103,6.146216
TEXAS_GREGG,708052199,6206414,4655.830811,7,714258613,99.131069,6.709488
TEXAS_GRIMES,2039529235,36608889,13182.32849,22,2076138124,98.236683,6.099521
TEXAS_GUADALUPE,1842136094,9157035,13843.15009,19,1851293129,99.505371,7.322086
TEXAS_HALE,2602109427,246678,11892.77496,26,2602356105,99.990521,4.574578
TEXAS_HALL,2288233615,53366403,13820.08661,25,2341600018,97.720943,5.65696
TEXAS_HAMILTON,2165008734,1238628,14627.3111,23,2166247362,99.942821,6.363339
TEXAS_HANSFORD,2382296646,1548341,11154.74139,25,2383844987,99.935049,4.464797
TEXAS_HARDEMAN,1800337392,4548860,10656.3681,19,1804886252,99.74797,5.622786
TEXAS_HARDIN,2306612357,18037857,15111.6463,24,2324650214,99.224061,6.345758
TEXAS_HARRIS,4418909573,184757689,28250.85529,47,4603667262,95.986728,6.262137
TEXAS_HARRISON,2331138836,40651525,13624.54755,21,2371790361,98.286041,6.601019
TEXAS_HARTLEY,3786435508,3023183,15629.07196,41,3789458691,99.920221,3.815012
TEXAS_HASKELL,2339103809,18465208,14475.89349,25,2357569017,99.216769,5.836067
TEXAS_HAYS,1756075985,4940666,12547.57965,19,1761016651,99.719442,6.622569
TEXAS_HEMPHILL,2347270020,15205586,10678.42835,24,2362475606,99.356371,4.478168
TEXAS_HENDERSON,2263013491,193259090,13920.36298,22,2456272581,92.132018,6.867795
TEXAS_HIDALGO,4068395785,31102629,14180.07858,42,4099498414,99.241306,3.40202
TEXAS_HILL,2483426715,69544717,15848.67749,27,2552971432,97.27593,6.034258
TEXAS_HOCKLEY,2352723915,446119,9547.311371,25,2353170034,99.981042,3.819649
TEXAS_HOOD,1089630253,41775740,8285.834961,14,1131405993,96.307626,6.145363
TEXAS_HOPKINS,1987629163,65639829,14998.33368,23,2053268992,96.803155,6.736366
TEXAS_HOUSTON,3188278910,14435337,19567.92694,30,3202714247,99.549278,6.552174
TEXAS_HOWARD,2333039143,8841783,5900.260361,25,2341880926,99.62245,2.369048
TEXAS_HUDSPETH,11837605308,2189943,10345.51098,124,11839795251,99.981504,0.83447
TEXAS_HUNT,2176665528,107763045,16547.60376,27,2284428573,95.282713,6.432166
TEXAS_HUTCHINSON,2298408152,19507502,10366.569,24,2317915654,99.158403,4.356064
TEXAS_IRION,2723485995,176317,8733.067337,30,2723662312,99.993526,2.911211
TEXAS_JACK,2359323752,23786538,14829.86963,25,2383110290,99.00187,5.991753
TEXAS_JACKSON,2148246695,71039573,12513.48517,22,2219286268,96.79899,5.87604
TEXAS_JASPER,2431105363,80399907,17609.52997,28,2511505270,96.798736,6.497107
TEXAS_JEFF DAVIS,5865172239,206206,6420.694656,60,5865378445,99.996484,1.070153
TEXAS_JEFFERSON,2269793077,611960827,13937.40985,23,2881753904,78.764293,7.693516
TEXAS_JIM HOGG,2942674728,92565,12371.09332,33,2942767293,99.996854,3.748934
TEXAS_JIM WELLS,2240779223,8739522,10777.70203,22,2249518745,99.611494,4.918062
TEXAS_JOHNSON,1877798304,24427654,12277.83698,21,1902225958,98.715838,5.922645
