County,State,FIPS,ID,Mean NPP LS 12
SMITH,KANSAS,20183,KANSAS_SMITH,440.886987
STAFFORD,KANSAS,20185,KANSAS_STAFFORD,496.189758
STANTON,KANSAS,20187,KANSAS_STANTON,316.119739
STEVENS,KANSAS,20189,KANSAS_STEVENS,413.392982
SUMNER,KANSAS,20191,KANSAS_SUMNER,585.424971
THOMAS,KANSAS,20193,KANSAS_THOMAS,462.462677
TREGO,KANSAS,20195,KANSAS_TREGO,358.528634
WABAUNSEE,KANSAS,20197,KANSAS_WABAUNSEE,413.108235
WALLACE,KANSAS,20199,KANSAS_WALLACE,304.087337
WASHINGTON,KANSAS,20201,KANSAS_WASHINGTON,483.542115
WICHITA,KANSAS,20203,KANSAS_WICHITA,346.017396
WILSON,KANSAS,20205,KANSAS_WILSON,496.112549
WOODSON,KANSAS,20207,KANSAS_WOODSON,467.861168
WYANDOTTE,KANSAS,20209,KANSAS_WYANDOTTE,594.603035
ADAIR,KENTUCKY,21001,KENTUCKY_ADAIR,719.017097
ALLEN,KENTUCKY,21003,KENTUCKY_ALLEN,645.664009
ANDERSON,KENTUCKY,21005,KENTUCKY_ANDERSON,648.403632
BALLARD,KENTUCKY,21007,KENTUCKY_BALLARD,840.540875
BARREN,KENTUCKY,21009,KENTUCKY_BARREN,595.094935
BATH,KENTUCKY,21011,KENTUCKY_BATH,676.448144
BELL,KENTUCKY,21013,KENTUCKY_BELL,882.331089
BOONE,KENTUCKY,21015,KENTUCKY_BOONE,674.444374
BOURBON,KENTUCKY,21017,KENTUCKY_BOURBON,544.599981
BOYD,KENTUCKY,21019,KENTUCKY_BOYD,745.425978
BOYLE,KENTUCKY,21021,KENTUCKY_BOYLE,639.181238
BRACKEN,KENTUCKY,21023,KENTUCKY_BRACKEN,709.454997
BREATHITT,KENTUCKY,21025,KENTUCKY_BREATHITT,821.285134
BRECKINRIDGE,KENTUCKY,21027,KENTUCKY_BRECKINRIDGE,656.01252
BULLITT,KENTUCKY,21029,KENTUCKY_BULLITT,628.974865
BUTLER,KENTUCKY,21031,KENTUCKY_BUTLER,665.402277
CALDWELL,KENTUCKY,21033,KENTUCKY_CALDWELL,701.989277
CALLOWAY,KENTUCKY,21035,KENTUCKY_CALLOWAY,807.105764
CAMPBELL,KENTUCKY,21037,KENTUCKY_CAMPBELL,679.764449
CARLISLE,KENTUCKY,21039,KENTUCKY_CARLISLE,825.674063
CARROLL,KENTUCKY,21041,KENTUCKY_CARROLL,649.453522
CARTER,KENTUCKY,21043,KENTUCKY_CARTER,755.852555
CASEY,KENTUCKY,21045,KENTUCKY_CASEY,742.956844
CHRISTIAN,KENTUCKY,21047,KENTUCKY_CHRISTIAN,702.070509
CLARK,KENTUCKY,21049,KENTUCKY_CLARK,582.019312
CLAY,KENTUCKY,21051,KENTUCKY_CLAY,805.782586
CLINTON,KENTUCKY,21053,KENTUCKY_CLINTON,785.425742
CRITTENDEN,KENTUCKY,21055,KENTUCKY_CRITTENDEN,676.695875
CUMBERLAND,KENTUCKY,21057,KENTUCKY_CUMBERLAND,759.103342
DAVIESS,KENTUCKY,21059,KENTUCKY_DAVIESS,781.127774
EDMONSON,KENTUCKY,21061,KENTUCKY_EDMONSON,616.044206
ELLIOTT,KENTUCKY,21063,KENTUCKY_ELLIOTT,771.996795
ESTILL,KENTUCKY,21065,KENTUCKY_ESTILL,747.397379
FAYETTE,KENTUCKY,21067,KENTUCKY_FAYETTE,554.828301
FLEMING,KENTUCKY,21069,KENTUCKY_FLEMING,642.698952
FLOYD,KENTUCKY,21071,KENTUCKY_FLOYD,795.668165
FRANKLIN,KENTUCKY,21073,KENTUCKY_FRANKLIN,609.084669
FULTON,KENTUCKY,21075,KENTUCKY_FULTON,914.94955
GALLATIN,KENTUCKY,21077,KENTUCKY_GALLATIN,654.616882
GARRARD,KENTUCKY,21079,KENTUCKY_GARRARD,613.628111
GRANT,KENTUCKY,21081,KENTUCKY_GRANT,619.04112
GRAVES,KENTUCKY,21083,KENTUCKY_GRAVES,798.347889
GRAYSON,KENTUCKY,21085,KENTUCKY_GRAYSON,648.481403
GREEN,KENTUCKY,21087,KENTUCKY_GREEN,630.690824
GREENUP,KENTUCKY,21089,KENTUCKY_GREENUP,741.050273
HANCOCK,KENTUCKY,21091,KENTUCKY_HANCOCK,738.462536
HARDIN,KENTUCKY,21093,KENTUCKY_HARDIN,684.298177
HARLAN,KENTUCKY,21095,KENTUCKY_HARLAN,934.131373
HARRISON,KENTUCKY,21097,KENTUCKY_HARRISON,578.966092
HART,KENTUCKY,21099,KENTUCKY_HART,633.791475
HENDERSON,KENTUCKY,21101,KENTUCKY_HENDERSON,792.986924
HENRY,KENTUCKY,21103,KENTUCKY_HENRY,573.283231
HICKMAN,KENTUCKY,21105,KENTUCKY_HICKMAN,895.830881
HOPKINS,KENTUCKY,21107,KENTUCKY_HOPKINS,678.318305
JACKSON,KENTUCKY,21109,KENTUCKY_JACKSON,792.931574
JEFFERSON,KENTUCKY,21111,KENTUCKY_JEFFERSON,629.860349
JESSAMINE,KENTUCKY,21113,KENTUCKY_JESSAMINE,608.267685
JOHNSON,KENTUCKY,21115,KENTUCKY_JOHNSON,823.165179
KENTON,KENTUCKY,21117,KENTUCKY_KENTON,681.947887
KNOTT,KENTUCKY,21119,KENTUCKY_KNOTT,837.130175
KNOX,KENTUCKY,21121,KENTUCKY_KNOX,762.383617
LARUE,KENTUCKY,21123,KENTUCKY_LARUE,677.275223
LAUREL,KENTUCKY,21125,KENTUCKY_LAUREL,710.040177
LAWRENCE,KENTUCKY,21127,KENTUCKY_LAWRENCE,805.057967
LEE,KENTUCKY,21129,KENTUCKY_LEE,808.648801
LESLIE,KENTUCKY,21131,KENTUCKY_LESLIE,880.115015
LETCHER,KENTUCKY,21133,KENTUCKY_LETCHER,872.262614
LEWIS,KENTUCKY,21135,KENTUCKY_LEWIS,753.759129
LINCOLN,KENTUCKY,21137,KENTUCKY_LINCOLN,664.043795
LIVINGSTON,KENTUCKY,21139,KENTUCKY_LIVINGSTON,728.087134
LOGAN,KENTUCKY,21141,KENTUCKY_LOGAN,718.392722
LYON,KENTUCKY,21143,KENTUCKY_LYON,672.044908
MADISON,KENTUCKY,21151,KENTUCKY_MADISON,626.982058
MAGOFFIN,KENTUCKY,21153,KENTUCKY_MAGOFFIN,836.530419
MARION,KENTUCKY,21155,KENTUCKY_MARION,652.618561
MARSHALL,KENTUCKY,21157,KENTUCKY_MARSHALL,740.860841
MARTIN,KENTUCKY,21159,KENTUCKY_MARTIN,783.691468
MASON,KENTUCKY,21161,KENTUCKY_MASON,631.104207
MCCRACKEN,KENTUCKY,21145,KENTUCKY_MCCRACKEN,820.783688
MCCREARY,KENTUCKY,21147,KENTUCKY_MCCREARY,842.199433
MCLEAN,KENTUCKY,21149,KENTUCKY_MCLEAN,808.3747
MEADE,KENTUCKY,21163,KENTUCKY_MEADE,659.984693
MENIFEE,KENTUCKY,21165,KENTUCKY_MENIFEE,828.711316
MERCER,KENTUCKY,21167,KENTUCKY_MERCER,589.485787
METCALFE,KENTUCKY,21169,KENTUCKY_METCALFE,703.594751
MONROE,KENTUCKY,21171,KENTUCKY_MONROE,696.153572
MONTGOMERY,KENTUCKY,21173,KENTUCKY_MONTGOMERY,597.871299
MORGAN,KENTUCKY,21175,KENTUCKY_MORGAN,784.146574
MUHLENBERG,KENTUCKY,21177,KENTUCKY_MUHLENBERG,654.399994
NELSON,KENTUCKY,21179,KENTUCKY_NELSON,611.356748
NICHOLAS,KENTUCKY,21181,KENTUCKY_NICHOLAS,650.020845
OHIO,KENTUCKY,21183,KENTUCKY_OHIO,685.55017
OLDHAM,KENTUCKY,21185,KENTUCKY_OLDHAM,605.454442
OWEN,KENTUCKY,21187,KENTUCKY_OWEN,601.720781
OWSLEY,KENTUCKY,21189,KENTUCKY_OWSLEY,800.00123
PENDLETON,KENTUCKY,21191,KENTUCKY_PENDLETON,656.718438
PERRY,KENTUCKY,21193,KENTUCKY_PERRY,800.515219
PIKE,KENTUCKY,21195,KENTUCKY_PIKE,783.144139
POWELL,KENTUCKY,21197,KENTUCKY_POWELL,776.15641
PULASKI,KENTUCKY,21199,KENTUCKY_PULASKI,712.747326
ROBERTSON,KENTUCKY,21201,KENTUCKY_ROBERTSON,683.537896
ROCKCASTLE,KENTUCKY,21203,KENTUCKY_ROCKCASTLE,728.114732
ROWAN,KENTUCKY,21205,KENTUCKY_ROWAN,770.759062
RUSSELL,KENTUCKY,21207,KENTUCKY_RUSSELL,755.970795
SCOTT,KENTUCKY,21209,KENTUCKY_SCOTT,563.389566
SHELBY,KENTUCKY,21211,KENTUCKY_SHELBY,589.868701
SIMPSON,KENTUCKY,21213,KENTUCKY_SIMPSON,799.406934
SPENCER,KENTUCKY,21215,KENTUCKY_SPENCER,588.515552
TAYLOR,KENTUCKY,21217,KENTUCKY_TAYLOR,693.511188
TODD,KENTUCKY,21219,KENTUCKY_TODD,762.353777
TRIGG,KENTUCKY,21221,KENTUCKY_TRIGG,697.191374
TRIMBLE,KENTUCKY,21223,KENTUCKY_TRIMBLE,674.953445
UNION,KENTUCKY,21225,KENTUCKY_UNION,797.055867
WARREN,KENTUCKY,21227,KENTUCKY_WARREN,622.569082
WASHINGTON,KENTUCKY,21229,KENTUCKY_WASHINGTON,606.871139
WAYNE,KENTUCKY,21231,KENTUCKY_WAYNE,797.347122
WEBSTER,KENTUCKY,21233,KENTUCKY_WEBSTER,736.979856
WHITLEY,KENTUCKY,21235,KENTUCKY_WHITLEY,766.236423
WOLFE,KENTUCKY,21237,KENTUCKY_WOLFE,819.124911
WOODFORD,KENTUCKY,21239,KENTUCKY_WOODFORD,572.967488
ACADIA,LOUISIANA,22001,LOUISIANA_ACADIA,925.607497
ALLEN,LOUISIANA,22003,LOUISIANA_ALLEN,599.239228
ASCENSION,LOUISIANA,22005,LOUISIANA_ASCENSION,831.135948
ASSUMPTION,LOUISIANA,22007,LOUISIANA_ASSUMPTION,949.8943
AVOYELLES,LOUISIANA,22009,LOUISIANA_AVOYELLES,841.634901
BEAUREGARD,LOUISIANA,22011,LOUISIANA_BEAUREGARD,519.378209
BIENVILLE,LOUISIANA,22013,LOUISIANA_BIENVILLE,588.309964
BOSSIER,LOUISIANA,22015,LOUISIANA_BOSSIER,563.583377
CADDO,LOUISIANA,22017,LOUISIANA_CADDO,601.118678
CALCASIEU,LOUISIANA,22019,LOUISIANA_CALCASIEU,707.458688
CALDWELL,LOUISIANA,22021,LOUISIANA_CALDWELL,698.536135
CAMERON,LOUISIANA,22023,LOUISIANA_CAMERON,1056.47695
CATAHOULA,LOUISIANA,22025,LOUISIANA_CATAHOULA,932.106738
CLAIBORNE,LOUISIANA,22027,LOUISIANA_CLAIBORNE,646.964817
CONCORDIA,LOUISIANA,22029,LOUISIANA_CONCORDIA,999.25713
DE SOTO,LOUISIANA,22031,LOUISIANA_DE SOTO,546.295665
EAST BATON ROUGE,LOUISIANA,22033,LOUISIANA_EAST BATON ROUGE,584.530446
EAST CARROLL,LOUISIANA,22035,LOUISIANA_EAST CARROLL,894.162931
EAST FELICIANA,LOUISIANA,22037,LOUISIANA_EAST FELICIANA,638.217386
EVANGELINE,LOUISIANA,22039,LOUISIANA_EVANGELINE,727.089736
FRANKLIN,LOUISIANA,22041,LOUISIANA_FRANKLIN,1034.091864
GRANT,LOUISIANA,22043,LOUISIANA_GRANT,633.595999
IBERIA,LOUISIANA,22045,LOUISIANA_IBERIA,1034.576047
IBERVILLE,LOUISIANA,22047,LOUISIANA_IBERVILLE,895.720489
JACKSON,LOUISIANA,22049,LOUISIANA_JACKSON,578.860973
JEFFERSON,LOUISIANA,22051,LOUISIANA_JEFFERSON,786.504992
JEFFERSON DAVIS,LOUISIANA,22053,LOUISIANA_JEFFERSON DAVIS,954.118742
LA SALLE,LOUISIANA,22059,LOUISIANA_LA SALLE,632.173143
LAFAYETTE,LOUISIANA,22055,LOUISIANA_LAFAYETTE,865.548588
LAFOURCHE,LOUISIANA,22057,LOUISIANA_LAFOURCHE,934.244113
LINCOLN,LOUISIANA,22061,LOUISIANA_LINCOLN,617.026802
LIVINGSTON,LOUISIANA,22063,LOUISIANA_LIVINGSTON,422.419153
MADISON,LOUISIANA,22065,LOUISIANA_MADISON,954.209686
MOREHOUSE,LOUISIANA,22067,LOUISIANA_MOREHOUSE,838.452489
NATCHITOCHES,LOUISIANA,22069,LOUISIANA_NATCHITOCHES,616.341161
ORLEANS,LOUISIANA,22071,LOUISIANA_ORLEANS,1052.992927
OUACHITA,LOUISIANA,22073,LOUISIANA_OUACHITA,760.752677
PLAQUEMINES,LOUISIANA,22075,LOUISIANA_PLAQUEMINES,1248.922596
POINTE COUPEE,LOUISIANA,22077,LOUISIANA_POINTE COUPEE,896.967032
RAPIDES,LOUISIANA,22079,LOUISIANA_RAPIDES,650.462928
RED RIVER,LOUISIANA,22081,LOUISIANA_RED RIVER,602.738435
RICHLAND,LOUISIANA,22083,LOUISIANA_RICHLAND,1058.78038
SABINE,LOUISIANA,22085,LOUISIANA_SABINE,534.426804
SAINT BERNARD,LOUISIANA,22087,LOUISIANA_SAINT BERNARD,938.686587
SAINT CHARLES,LOUISIANA,22089,LOUISIANA_SAINT CHARLES,828.164983
SAINT HELENA,LOUISIANA,22091,LOUISIANA_SAINT HELENA,478.82644
SAINT JAMES,LOUISIANA,22093,LOUISIANA_SAINT JAMES,991.027154
SAINT JOHN THE BAPTIST,LOUISIANA,22095,LOUISIANA_SAINT JOHN THE BAPTIST,1019.781956
SAINT LANDRY,LOUISIANA,22097,LOUISIANA_SAINT LANDRY,895.290936
SAINT MARTIN,LOUISIANA,22099,LOUISIANA_SAINT MARTIN,944.827667
SAINT MARY,LOUISIANA,22101,LOUISIANA_SAINT MARY,1127.134872
SAINT TAMMANY,LOUISIANA,22103,LOUISIANA_SAINT TAMMANY,574.370469
TANGIPAHOA,LOUISIANA,22105,LOUISIANA_TANGIPAHOA,513.038475
TENSAS,LOUISIANA,22107,LOUISIANA_TENSAS,972.587097
TERREBONNE,LOUISIANA,22109,LOUISIANA_TERREBONNE,984.734555
UNION,LOUISIANA,22111,LOUISIANA_UNION,636.967917
VERMILION,LOUISIANA,22113,LOUISIANA_VERMILION,1117.017872
VERNON,LOUISIANA,22115,LOUISIANA_VERNON,503.446947
WASHINGTON,LOUISIANA,22117,LOUISIANA_WASHINGTON,437.765211
WEBSTER,LOUISIANA,22119,LOUISIANA_WEBSTER,569.409772
WEST BATON ROUGE,LOUISIANA,22121,LOUISIANA_WEST BATON ROUGE,868.193786
WEST CARROLL,LOUISIANA,22123,LOUISIANA_WEST CARROLL,1045.835037
WEST FELICIANA,LOUISIANA,22125,LOUISIANA_WEST FELICIANA,762.481239
WINN,LOUISIANA,22127,LOUISIANA_WINN,590.99192
ANDROSCOGGIN,MAINE,23001,MAINE_ANDROSCOGGIN,771.869303
AROOSTOOK,MAINE,23003,MAINE_AROOSTOOK,644.045358
CUMBERLAND,MAINE,23005,MAINE_CUMBERLAND,837.111875
FRANKLIN,MAINE,23007,MAINE_FRANKLIN,697.75893
HANCOCK,MAINE,23009,MAINE_HANCOCK,762.480307
KENNEBEC,MAINE,23011,MAINE_KENNEBEC,764.055029
KNOX,MAINE,23013,MAINE_KNOX,906.492366
LINCOLN,MAINE,23015,MAINE_LINCOLN,918.973529
OXFORD,MAINE,23017,MAINE_OXFORD,764.243626
PENOBSCOT,MAINE,23019,MAINE_PENOBSCOT,661.292847
PISCATAQUIS,MAINE,23021,MAINE_PISCATAQUIS,621.779095
SAGADAHOC,MAINE,23023,MAINE_SAGADAHOC,877.454309
SOMERSET,MAINE,23025,MAINE_SOMERSET,653.860745
WALDO,MAINE,23027,MAINE_WALDO,818.392682
WASHINGTON,MAINE,23029,MAINE_WASHINGTON,720.393907
YORK,MAINE,23031,MAINE_YORK,823.583556
ALLEGANY,MARYLAND,24001,MARYLAND_ALLEGANY,731.592329
ANNE ARUNDEL,MARYLAND,24003,MARYLAND_ANNE ARUNDEL,900.324703
BALTIMORE,MARYLAND,24005,MARYLAND_BALTIMORE,772.539406
CALVERT,MARYLAND,24009,MARYLAND_CALVERT,1004.384241
CAROLINE,MARYLAND,24011,MARYLAND_CAROLINE,847.87133
CARROLL,MARYLAND,24013,MARYLAND_CARROLL,805.158298
CECIL,MARYLAND,24015,MARYLAND_CECIL,764.888541
CHARLES,MARYLAND,24017,MARYLAND_CHARLES,833.233387
DORCHESTER,MARYLAND,24019,MARYLAND_DORCHESTER,857.987266
FREDERICK,MARYLAND,24021,MARYLAND_FREDERICK,775.894662
GARRETT,MARYLAND,24023,MARYLAND_GARRETT,842.251401
HARFORD,MARYLAND,24025,MARYLAND_HARFORD,770.173167
HOWARD,MARYLAND,24027,MARYLAND_HOWARD,762.480062
KENT,MARYLAND,24029,MARYLAND_KENT,867.776225
MONTGOMERY,MARYLAND,24031,MARYLAND_MONTGOMERY,772.17569
PRINCE GEORGE'S,MARYLAND,24033,MARYLAND_PRINCE GEORGE'S,800.231899
QUEEN ANNE'S,MARYLAND,24035,MARYLAND_QUEEN ANNE'S,840.351947
SAINT MARYS,MARYLAND,24037,MARYLAND_SAINT MARYS,1008.330961
SOMERSET,MARYLAND,24039,MARYLAND_SOMERSET,860.836147
TALBOT,MARYLAND,24041,MARYLAND_TALBOT,882.977296
WASHINGTON,MARYLAND,24043,MARYLAND_WASHINGTON,725.890467
WICOMICO,MARYLAND,24045,MARYLAND_WICOMICO,834.189182
WORCESTER,MARYLAND,24047,MARYLAND_WORCESTER,993.244749
BARNSTABLE,MASSACHUSETTS,25001,MASSACHUSETTS_BARNSTABLE,1113.134294
BERKSHIRE,MASSACHUSETTS,25003,MASSACHUSETTS_BERKSHIRE,867.42744
BRISTOL,MASSACHUSETTS,25005,MASSACHUSETTS_BRISTOL,868.243559
DUKES,MASSACHUSETTS,25007,MASSACHUSETTS_DUKES,1067.47134
ESSEX,MASSACHUSETTS,25009,MASSACHUSETTS_ESSEX,885.124333
FRANKLIN,MASSACHUSETTS,25011,MASSACHUSETTS_FRANKLIN,810.886451
HAMPDEN,MASSACHUSETTS,25013,MASSACHUSETTS_HAMPDEN,812.375198
HAMPSHIRE,MASSACHUSETTS,25015,MASSACHUSETTS_HAMPSHIRE,812.847358
MIDDLESEX,MASSACHUSETTS,25017,MASSACHUSETTS_MIDDLESEX,746.739361
NANTUCKET,MASSACHUSETTS,25019,MASSACHUSETTS_NANTUCKET,871.229227
NORFOLK,MASSACHUSETTS,25021,MASSACHUSETTS_NORFOLK,811.140377
PLYMOUTH,MASSACHUSETTS,25023,MASSACHUSETTS_PLYMOUTH,981.36744
SUFFOLK,MASSACHUSETTS,25025,MASSACHUSETTS_SUFFOLK,772.791648
WORCESTER,MASSACHUSETTS,25027,MASSACHUSETTS_WORCESTER,792.415339
ALCONA,MICHIGAN,26001,MICHIGAN_ALCONA,741.293598
ALGER,MICHIGAN,26003,MICHIGAN_ALGER,770.851731
ALLEGAN,MICHIGAN,26005,MICHIGAN_ALLEGAN,831.017317
ALPENA,MICHIGAN,26007,MICHIGAN_ALPENA,711.214622
ANTRIM,MICHIGAN,26009,MICHIGAN_ANTRIM,729.4126
ARENAC,MICHIGAN,26011,MICHIGAN_ARENAC,751.074205
BARAGA,MICHIGAN,26013,MICHIGAN_BARAGA,638.59888
BARRY,MICHIGAN,26015,MICHIGAN_BARRY,728.413327
BAY,MICHIGAN,26017,MICHIGAN_BAY,803.484229
BENZIE,MICHIGAN,26019,MICHIGAN_BENZIE,782.042054
BERRIEN,MICHIGAN,26021,MICHIGAN_BERRIEN,893.301225
BRANCH,MICHIGAN,26023,MICHIGAN_BRANCH,800.327952
CALHOUN,MICHIGAN,26025,MICHIGAN_CALHOUN,775.705129
CASS,MICHIGAN,26027,MICHIGAN_CASS,805.266541
CHARLEVOIX,MICHIGAN,26029,MICHIGAN_CHARLEVOIX,778.373749
CHEBOYGAN,MICHIGAN,26031,MICHIGAN_CHEBOYGAN,642.173586
CHIPPEWA,MICHIGAN,26033,MICHIGAN_CHIPPEWA,697.67416
CLARE,MICHIGAN,26035,MICHIGAN_CLARE,685.621066
CLINTON,MICHIGAN,26037,MICHIGAN_CLINTON,751.85565
CRAWFORD,MICHIGAN,26039,MICHIGAN_CRAWFORD,598.638391
DELTA,MICHIGAN,26041,MICHIGAN_DELTA,740.516766
DICKINSON,MICHIGAN,26043,MICHIGAN_DICKINSON,637.698546
EATON,MICHIGAN,26045,MICHIGAN_EATON,757.509944
EMMET,MICHIGAN,26047,MICHIGAN_EMMET,765.075373
GENESEE,MICHIGAN,26049,MICHIGAN_GENESEE,703.594324
GLADWIN,MICHIGAN,26051,MICHIGAN_GLADWIN,677.121296
GOGEBIC,MICHIGAN,26053,MICHIGAN_GOGEBIC,733.737448
GRAND TRAVERSE,MICHIGAN,26055,MICHIGAN_GRAND TRAVERSE,667.830984
GRATIOT,MICHIGAN,26057,MICHIGAN_GRATIOT,790.087618
HILLSDALE,MICHIGAN,26059,MICHIGAN_HILLSDALE,712.103093
HOUGHTON,MICHIGAN,26061,MICHIGAN_HOUGHTON,716.987951
HURON,MICHIGAN,26063,MICHIGAN_HURON,848.484073
INGHAM,MICHIGAN,26065,MICHIGAN_INGHAM,736.950611
IONIA,MICHIGAN,26067,MICHIGAN_IONIA,760.735402
IOSCO,MICHIGAN,26069,MICHIGAN_IOSCO,710.055663
IRON,MICHIGAN,26071,MICHIGAN_IRON,650.440134
ISABELLA,MICHIGAN,26073,MICHIGAN_ISABELLA,732.500378
JACKSON,MICHIGAN,26075,MICHIGAN_JACKSON,718.865315
KALAMAZOO,MICHIGAN,26077,MICHIGAN_KALAMAZOO,762.828485
KALKASKA,MICHIGAN,26079,MICHIGAN_KALKASKA,637.934556
KENT,MICHIGAN,26081,MICHIGAN_KENT,733.526233
KEWEENAW,MICHIGAN,26083,MICHIGAN_KEWEENAW,871.201869
LAKE,MICHIGAN,26085,MICHIGAN_LAKE,677.819708
LAPEER,MICHIGAN,26087,MICHIGAN_LAPEER,701.84473
LEELANAU,MICHIGAN,26089,MICHIGAN_LEELANAU,823.270427
LENAWEE,MICHIGAN,26091,MICHIGAN_LENAWEE,737.020513
LIVINGSTON,MICHIGAN,26093,MICHIGAN_LIVINGSTON,713.891096
LUCE,MICHIGAN,26095,MICHIGAN_LUCE,666.953547
MACKINAC,MICHIGAN,26097,MICHIGAN_MACKINAC,758.69073
MACOMB,MICHIGAN,26099,MICHIGAN_MACOMB,741.444925
MANISTEE,MICHIGAN,26101,MICHIGAN_MANISTEE,754.384715
MARQUETTE,MICHIGAN,26103,MICHIGAN_MARQUETTE,647.803997
MASON,MICHIGAN,26105,MICHIGAN_MASON,843.673036
MECOSTA,MICHIGAN,26107,MICHIGAN_MECOSTA,708.372187
MENOMINEE,MICHIGAN,26109,MICHIGAN_MENOMINEE,649.574026
MIDLAND,MICHIGAN,26111,MICHIGAN_MIDLAND,743.011776
MISSAUKEE,MICHIGAN,26113,MICHIGAN_MISSAUKEE,656.174343
MONROE,MICHIGAN,26115,MICHIGAN_MONROE,798.339668
MONTCALM,MICHIGAN,26117,MICHIGAN_MONTCALM,739.707803
MONTMORENCY,MICHIGAN,26119,MICHIGAN_MONTMORENCY,653.019654
MUSKEGON,MICHIGAN,26121,MICHIGAN_MUSKEGON,888.904163
NEWAYGO,MICHIGAN,26123,MICHIGAN_NEWAYGO,740.631758
OAKLAND,MICHIGAN,26125,MICHIGAN_OAKLAND,722.322341
OCEANA,MICHIGAN,26127,MICHIGAN_OCEANA,866.688744
OGEMAW,MICHIGAN,26129,MICHIGAN_OGEMAW,662.187255
ONTONAGON,MICHIGAN,26131,MICHIGAN_ONTONAGON,685.130059
OSCEOLA,MICHIGAN,26133,MICHIGAN_OSCEOLA,694.555247
OSCODA,MICHIGAN,26135,MICHIGAN_OSCODA,646.517446
OTSEGO,MICHIGAN,26137,MICHIGAN_OTSEGO,634.935934
OTTAWA,MICHIGAN,26139,MICHIGAN_OTTAWA,890.60199
PRESQUE ISLE,MICHIGAN,26141,MICHIGAN_PRESQUE ISLE,700.296431
ROSCOMMON,MICHIGAN,26143,MICHIGAN_ROSCOMMON,676.530721
SAGINAW,MICHIGAN,26145,MICHIGAN_SAGINAW,760.719926
SAINT CLAIR,MICHIGAN,26147,MICHIGAN_SAINT CLAIR,848.084398
SAINT JOSEPH,MICHIGAN,26149,MICHIGAN_SAINT JOSEPH,786.710451
SANILAC,MICHIGAN,26151,MICHIGAN_SANILAC,855.398293
SCHOOLCRAFT,MICHIGAN,26153,MICHIGAN_SCHOOLCRAFT,741.306609
SHIAWASSEE,MICHIGAN,26155,MICHIGAN_SHIAWASSEE,713.052409
TUSCOLA,MICHIGAN,26157,MICHIGAN_TUSCOLA,735.889442
VAN BUREN,MICHIGAN,26159,MICHIGAN_VAN BUREN,899.866515
WASHTENAW,MICHIGAN,26161,MICHIGAN_WASHTENAW,711.702131
WAYNE,MICHIGAN,26163,MICHIGAN_WAYNE,754.184552
WEXFORD,MICHIGAN,26165,MICHIGAN_WEXFORD,663.908578
AITKIN,MINNESOTA,27001,MINNESOTA_AITKIN,637.86575
ANOKA,MINNESOTA,27003,MINNESOTA_ANOKA,609.145852
BECKER,MINNESOTA,27005,MINNESOTA_BECKER,664.612987
BELTRAMI,MINNESOTA,27007,MINNESOTA_BELTRAMI,611.947362
BENTON,MINNESOTA,27009,MINNESOTA_BENTON,629.16881
BIG STONE,MINNESOTA,27011,MINNESOTA_BIG STONE,721.941644
BLUE EARTH,MINNESOTA,27013,MINNESOTA_BLUE EARTH,690.904878
BROWN,MINNESOTA,27015,MINNESOTA_BROWN,723.505523
CARLTON,MINNESOTA,27017,MINNESOTA_CARLTON,590.895347
CARVER,MINNESOTA,27019,MINNESOTA_CARVER,631.061537
CASS,MINNESOTA,27021,MINNESOTA_CASS,664.615517
CHIPPEWA,MINNESOTA,27023,MINNESOTA_CHIPPEWA,685.444188
CHISAGO,MINNESOTA,27025,MINNESOTA_CHISAGO,606.089294
CLAY,MINNESOTA,27027,MINNESOTA_CLAY,705.321294
CLEARWATER,MINNESOTA,27029,MINNESOTA_CLEARWATER,596.784358
COOK,MINNESOTA,27031,MINNESOTA_COOK,777.440458
COTTONWOOD,MINNESOTA,27033,MINNESOTA_COTTONWOOD,725.157051
CROW WING,MINNESOTA,27035,MINNESOTA_CROW WING,652.58345
DAKOTA,MINNESOTA,27037,MINNESOTA_DAKOTA,699.047597
DODGE,MINNESOTA,27039,MINNESOTA_DODGE,736.805262
DOUGLAS,MINNESOTA,27041,MINNESOTA_DOUGLAS,704.350709
FARIBAULT,MINNESOTA,27043,MINNESOTA_FARIBAULT,713.3042
FILLMORE,MINNESOTA,27045,MINNESOTA_FILLMORE,631.954621
FREEBORN,MINNESOTA,27047,MINNESOTA_FREEBORN,739.562361
GOODHUE,MINNESOTA,27049,MINNESOTA_GOODHUE,673.297651
GRANT,MINNESOTA,27051,MINNESOTA_GRANT,721.845357
HENNEPIN,MINNESOTA,27053,MINNESOTA_HENNEPIN,577.201419
HOUSTON,MINNESOTA,27055,MINNESOTA_HOUSTON,629.66999
HUBBARD,MINNESOTA,27057,MINNESOTA_HUBBARD,647.893436
ISANTI,MINNESOTA,27059,MINNESOTA_ISANTI,645.628663
ITASCA,MINNESOTA,27061,MINNESOTA_ITASCA,625.45005
JACKSON,MINNESOTA,27063,MINNESOTA_JACKSON,718.738139
KANABEC,MINNESOTA,27065,MINNESOTA_KANABEC,615.6437
KANDIYOHI,MINNESOTA,27067,MINNESOTA_KANDIYOHI,712.756404
KITTSON,MINNESOTA,27069,MINNESOTA_KITTSON,708.60058
KOOCHICHING,MINNESOTA,27071,MINNESOTA_KOOCHICHING,634.527896
